,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid
2504,9,48,693.2083333333334,2040.125,12.721467824535946,5.587469189611004,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,8,124.52913569431983
2505,10,881,757.4687854710556,1276.4574347332575,43.74095588517103,27.513710957946472,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,9,74.10166150973124
2506,11,998,895.4298597194389,1221.1773547094188,55.78740404279897,27.900359379780472,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,10,93.11711920079674
2507,12,854,914.4262295081968,395.92740046838406,44.22727391726554,26.271894385400365,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,11,186.5329890385684
2508,13,848,923.7865566037736,1988.446933962264,47.87859195673581,26.21281613743937,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,12,110.52825345733362
2509,14,949,923.3698630136986,644.9083245521601,43.61330723567272,29.262426197486,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,13,32.898636937591306
2510,15,700,947.5985714285714,159.47285714285715,35.09073699232823,26.652768546865783,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,14,87.24536522852654
2511,16,787,1003.7687420584498,1532.5349428208383,39.16681866988416,26.66298611679113,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,15,17.146523656194148
2512,17,2013,1059.8440139095876,1609.9344262295083,101.00985869191436,32.75882332589901,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,71.47874408499848
2513,18,686,1083.195335276968,671.0349854227405,34.93731919626833,25.649379641882348,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,18,120.41147587092584
2514,19,197,1193.020304568528,419.3248730964467,16.296042187831244,15.41416634209678,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,19,96.09135718628076
2515,20,838,1213.0,1206.0680190930786,44.61146675501865,25.02782797390335,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,20,64.15803738848187
2516,21,604,1232.958609271523,1460.609271523179,31.80958137358377,25.712849327773903,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,21,167.4922594822878
2517,22,1321,1293.6336109008328,142.87433762301288,48.53261541509664,35.52344628667364,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,22,183.55999183425544
2518,23,624,1371.4086538461538,192.2852564102564,31.723987728552554,25.69244782259424,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,23,97.27201068426426
2519,24,1331,1439.2351615326822,1692.6446280991736,49.13249518442669,37.207644084702,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,24,175.6239060398536
2520,25,984,1475.0853658536585,406.375,48.63012131592975,27.81787436934621,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,25,54.15996156373792
2521,26,861,1497.6527293844367,1818.535423925668,48.44285514455267,24.50077331180445,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,26,228.3684490284561
2522,27,1340,1512.0,977.5589552238806,44.061324956912365,40.38561331575752,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,27,152.37228630425145
2523,28,1386,1587.7886002886005,962.936507936508,50.0566000767989,39.36265645673812,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,28,118.5585211159794
2524,29,1150,1672.0234782608695,753.2513043478261,40.91363123424016,37.53988976611477,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,30,128.3887588350419
2525,30,713,1665.443197755961,1170.820476858345,35.60028231651977,26.45394836143388,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,29,155.70367463996922
2526,31,713,1680.9088359046284,1801.576437587658,42.80145708667219,22.903532196067985,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,31,135.5331906337032
2527,32,696,1689.742816091954,1921.8936781609195,48.096664006401,20.64200655881521,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,32,26.8893393917616
2528,33,675,1732.2088888888889,651.4088888888889,35.17268883086183,26.01413907882223,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,33,174.14844970069817
2529,34,1246,1739.1629213483145,1901.384430176565,54.99828826591722,40.52426462556788,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,34,40.20238941702472
2530,35,1350,1834.2348148148149,1955.0385185185185,62.30151281883544,30.530094412222,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,35,69.48008944926778
2531,36,1214,1859.64744645799,1388.2512355848437,46.53671320061407,36.47238979206941,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,36,136.17380556190295
2532,37,946,1854.1025369978856,1332.278012684989,46.31728133464245,29.2949231233744,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,37,191.9360124562583
2533,38,1015,1890.0689655172412,1785.4433497536943,42.119084960150055,37.0890429393001,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,38,19.5918328602619
2534,39,1992,1931.285140562249,54.81174698795181,72.96993867562091,37.78530105251155,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,39,164.60756819207876
2535,40,492,1947.1808943089432,1133.7540650406504,29.606031150738914,22.296772927093727,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,40,52.874614987740976
2536,41,448,1962.7924107142856,1103.6361607142858,27.15451520585333,22.14811577203368,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,41,24.359911036484597
2537,42,2299,1991.1979121357112,534.3936494127881,82.52524633596347,39.19805124477664,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,42,129.9250648757791
2538,43,979,1980.787538304392,1679.91215526047,49.42255435241078,28.257200820569206,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,43,155.80102054379378
2539,44,2322,2005.780361757106,188.2235142118863,66.07882873830106,48.29963156076966,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,44,115.80889588296512
2540,45,630,2006.571428571429,321.5857142857143,34.35459578060814,25.56151670981445,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,45,95.4959297322266
2541,46,736,2017.6317934782608,2020.278532608696,42.66721880696595,24.973248754650783,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,46,95.50223694863506
2542,47,407,2026.2530712530715,82.60442260442261,28.181035606712715,19.497900641867748,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,47,187.72618929801948
2543,48,29,2029.2758620689656,1940.3103448275865,7.989473115190291,4.831224806894728,1,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,57.30235333773739
2544,1,1777,138.96454698930782,655.893078221722,78.22824393432029,34.0084293094788,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,0,181.03631790651647
2545,2,241,111.67219917012449,1716.1825726141078,18.5762990832226,16.589392790634985,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,1,60.30614642856057
2546,3,1084,137.86162361623616,1774.8939114391144,52.262243501065015,34.98436474594345,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,2,22.639067604276523
2547,4,1408,273.0411931818182,870.4254261363636,52.87034425980392,36.78990257198743,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,3,33.991850830928456
2548,5,1184,316.1697635135135,399.37922297297297,54.57969969447719,29.258350305467136,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,4,160.25937802472856
2549,6,443,411.9006772009029,1971.2528216704288,25.176166262478034,23.8292548019114,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,5,178.96291229889704
2550,7,663,463.9125188536953,1653.8597285067874,36.13520946666884,24.58106340864258,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,6,153.08785456293228
2551,8,1724,608.1421113689095,1056.2726218097448,48.72691365279047,47.86154821328584,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,7,116.5404612045352
2552,9,78,694.474358974359,2037.025641025641,12.95234927788981,7.968541941618241,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,8,124.08020063444532
2553,10,939,757.5090521831736,1275.9669861554846,45.058413418827854,28.494262113639536,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,9,73.99702414118453
2554,11,1042,894.9241842610364,1220.0834932821497,55.44949254022436,28.78590275853656,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,10,93.75856750204126
2555,12,881,914.0158910329172,396.3291713961408,44.00005984272139,28.555548463652663,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,11,185.5867605469593
2556,13,902,923.5687361419068,1987.851441241685,47.68955367486371,27.91372001251108,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,12,110.60393800898416
2557,14,1050,924.3647619047618,643.3047619047619,49.77107786411457,28.679147173872888,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,13,34.25296435731222
2558,15,711,947.818565400844,158.84950773558367,35.37478897655219,26.8803609964324,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,14,87.14489936626345
2559,16,814,1003.2432432432432,1532.522113022113,40.205567591044165,27.005916116021,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,15,17.01964404253048
2560,17,2055,1059.4681265206812,1609.3143552311435,102.00616101486358,33.35820864239371,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,70.94102017790512
2561,18,792,1083.5896464646464,670.084595959596,38.61899552342965,26.96175361372706,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,18,119.9436582734165
2562,19,198,1192.7777777777778,418.54545454545456,16.40277348644373,15.365729355425565,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,19,96.1654360901774
2563,20,866,1212.715935334873,1205.568129330254,44.896844070802594,25.63174915974636,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,20,64.05029060526998
2564,21,683,1232.407027818448,1458.8638360175696,36.59997005821249,24.9000621876103,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,21,168.69453148898074
2565,22,1408,1293.260653409091,141.4012784090909,47.52089283391938,39.15425719818116,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,22,183.38366765755097
2566,23,627,1371.3062200956938,191.50398724082933,31.927332584455726,25.733259977927872,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,23,97.4986959387171
2567,24,1391,1439.275341480949,1692.4967649173257,50.08418885826892,38.22954568584144,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,24,175.991443727234
2568,25,979,1474.8273748723186,405.5342185903984,48.6905156353326,27.323258027535395,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,25,22.57145106051758
2569,26,900,1497.4344444444444,1818.0622222222223,50.20329424574487,24.69036444157673,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,26,228.2587832254251
2570,27,1365,1511.786813186813,976.7252747252747,44.25414411974923,41.08912046036132,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,27,152.24423203338523
2571,28,1379,1587.5083393763596,962.1704133430022,50.24636629668197,39.4353557074123,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,28,118.45371277745176
2572,29,1184,1662.308277027027,1169.9273648648648,43.58702643651419,35.35818564555834,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,29,157.2309381295343
2573,30,1203,1671.7431421446383,752.7090606816292,41.9417134236529,38.26545426079437,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,30,128.28120785406
2574,31,811,1679.4180024660911,1801.161528976572,45.17789072558078,25.14248622587552,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,31,136.55830706152705
2575,32,717,1689.705718270572,1921.347280334728,49.22286539157536,21.029383300807968,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,32,27.292256403138698
2576,33,692,1731.7485549132948,650.8005780346821,33.60891337400955,28.586467171934093,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,33,174.1813452440864
2577,34,1421,1739.2216748768474,1902.001407459536,54.69360260597794,42.43222262628719,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,34,39.92724383684916
2578,35,1474,1834.4464043419268,1954.290366350068,60.08498262689859,34.641304570517605,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,35,69.72386650031518
2579,36,1235,1859.6048582995952,1387.642105263158,46.33553769973638,37.0400906058271,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,36,136.30813907758318
2580,37,971,1854.0339855818745,1331.8898043254376,46.533903347175695,29.32206826763589,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,37,191.8407403559428
2581,38,1078,1890.1706864564007,1784.7458256029684,43.15596447328776,37.39638526212455,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,38,20.659389707114396
2582,39,2078,1931.1207892204045,54.24735322425409,72.29386905754147,39.51490135523372,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,39,164.1420995913089
2583,40,499,1946.9498997995995,1133.0861723446894,30.108623839284054,22.210262654711133,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,40,53.61908649005441
2584,41,469,1962.592750533049,1103.0234541577825,27.495300499076095,22.974505243520294,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,41,25.141197825207676
2585,42,2288,1989.7622377622376,533.6691433566433,79.69105650253722,40.23168716839956,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,42,129.69555188850808
2586,43,1002,1980.558882235529,1679.0958083832336,50.27188519563489,28.437421009303097,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,43,156.7070128277204
2587,44,2321,2003.5058164584232,187.28694528220595,66.71563482975455,48.10181432046676,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,44,114.0686096581461
2588,45,652,2006.4907975460123,320.67484662576686,35.220727136917915,26.006914018296836,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,45,95.69022223270176
2589,46,671,2015.570789865872,2020.424739195231,42.624487647167165,22.179496963663954,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,95.06681008765824
2590,47,316,2024.237341772152,81.95569620253164,27.47380653980253,15.447880047323432,2,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,47,186.33486842212932
2591,1,242,111.9504132231405,1716.8057851239669,18.38781491491323,16.78908900340512,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,1,56.33727879210842
2592,2,1821,139.3250961010434,656.1889071938496,78.06809775423777,34.455707884264505,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,0,180.92653132899457
2593,3,1200,137.24416666666667,1775.2625,59.27050827907293,33.39007543012198,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,2,23.74586723381441
2594,4,1475,273.4515254237288,870.6650847457627,53.26330542608775,38.11871118607584,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,3,33.86380156410843
2595,5,1293,317.1059551430781,399.2242846094354,53.62029687692666,32.66374552194102,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,4,160.95852943791016
2596,6,472,412.46398305084745,1971.4216101694915,25.99616169464575,24.59321583037165,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,5,178.87569667580323
2597,7,705,464.3049645390071,1653.4709219858155,38.36769326722114,24.860035555414928,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,6,152.61100552482466
2598,8,1862,608.391514500537,1055.7164339419978,52.04946841678365,48.35749987256756,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,7,116.02794136332577
2599,9,110,695.9636363636364,2036.6454545454544,13.296477659343369,11.387729188449242,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,8,124.52943757409594
2600,10,1207,757.8715824357912,1277.910521955261,53.90764498675602,30.96107133528036,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,9,72.9818298357426
2601,11,1197,894.8788638262322,1220.7736006683376,58.17158209173332,29.99183319356213,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,10,93.74084154001932
2602,12,1092,916.8937728937728,394.21336996337,45.62310663878266,35.99975194297019,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,11,188.773923773
2603,13,943,923.8165429480382,1987.9215270413572,46.85130397920795,30.179107290034207,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,12,110.32591515698024
2604,14,1172,925.4829351535836,642.6237201365187,52.46272320701337,30.142553262157453,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,13,35.65654494250922
2605,15,726,948.1763085399448,159.27548209366392,35.84030345823581,27.181628657343936,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,14,87.3599696313585
2606,16,855,1003.9754385964912,1532.7777777777778,40.9530284731659,28.18071339045916,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,15,17.786920480015805
2607,17,2171,1060.082450483648,1609.0409949332104,100.86672241312442,33.84893242446178,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,70.4055246824321
2608,18,797,1084.0163111668758,670.5984943538268,39.495239977475215,26.90158968797322,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,18,120.04883886692836
2609,19,197,1193.3197969543148,418.8121827411168,16.852385648429472,14.939792051747594,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,19,237.322781608543
2610,20,890,1213.0494382022473,1205.7449438202248,45.588851256099446,25.93858871186867,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,20,63.95988027723063
2611,21,737,1232.5440976933514,1458.4084124830397,38.83607898377983,25.309174114883184,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,21,169.4295001078715
2612,22,1504,1293.056515957447,142.13031914893617,51.97211724264791,39.20203565412604,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,22,184.3383387909561
2613,23,649,1371.6810477657934,191.78274268104775,32.684475530764296,26.028994771498528,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,23,97.5611129844616
2614,24,1456,1439.6442307692307,1693.0006868131868,50.73839182120376,39.47982236519746,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,24,175.91985319673532
2615,25,979,1475.23493360572,405.5842696629214,48.19301297453396,27.30637294431437,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,25,51.88021910340152
2616,26,930,1498.0086021505376,1818.2602150537637,50.87775826922473,25.11451835158836,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,26,228.5123780312813
2617,27,1406,1512.1073968705548,976.8862019914652,44.57196640306414,41.9394417144405,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,27,152.0051457644073
2618,28,1431,1587.923829489867,962.099930118798,50.61109781766696,40.73795198498938,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,28,118.54017329108278
2619,29,1324,1663.3293051359517,1170.7454682779455,45.06697593375818,38.93036952520557,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,29,157.5355784972975
2620,30,1397,1671.7938439513243,752.4173228346457,47.82215779249138,40.43404303891015,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,30,128.6707323288349
2621,31,850,1679.5470588235294,1801.3329411764705,48.56100555446536,24.247953299055236,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,31,137.3434207914089
2622,32,745,1690.1838926174496,1921.660402684564,49.82796170956084,21.368138490313783,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,32,27.787329042221845
2623,33,730,1731.7068493150684,650.9506849315069,34.65228283931924,29.13017385905098,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,33,174.34756088400394
2624,34,1393,1740.0043072505384,1901.721464465183,56.4240992960546,42.4670440769106,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,34,40.780768248849405
2625,35,1493,1835.720696584059,1954.523777628935,58.17631492659266,36.07097397940436,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,35,70.90327251030567
2626,36,1265,1859.9407114624505,1388.0529644268777,46.96805526426079,37.507863033621895,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,36,136.19412334896586
2627,37,1008,1854.685515873016,1331.780753968254,48.00073097458149,28.91021519655456,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,37,192.24389753616137
2628,38,1087,1890.7286108555656,1785.1297148114074,43.590477553051095,39.10866829852443,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,38,21.210304661174085
2629,39,2145,1931.7216783216784,54.49277389277389,71.78732151509305,41.2341700175136,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,39,163.88578935429194
2630,40,506,1947.5652173913045,1133.5177865612648,30.034341916916816,22.616924414050523,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,40,53.42160262987582
2631,41,475,1963.0336842105264,1103.3052631578948,27.64031506364436,22.97116422719053,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,41,24.95608225003919
2632,42,2291,1989.6014840680923,533.5979921431689,77.96522188361033,40.89114954293314,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,42,130.1416026498372
2633,43,1030,1980.887378640777,1679.4339805825243,50.4161596732407,29.4029308813762,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,43,156.8494204888176
2634,44,2319,2003.2824493316084,187.39499784389824,67.33055776507389,47.96879351502917,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,44,113.67529707797532
2635,45,688,2007.0058139534883,320.6918604651163,35.895916938949206,26.90138169210648,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,45,95.65263853128056
2636,46,652,2015.0828220858896,2021.144171779141,44.83606019476615,21.292805022437047,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,94.87468445332388
2637,47,320,2023.471875,82.86875,29.725772667587368,14.976319910609398,3,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,47,184.965630202783
2638,1,1839,139.94072865687875,656.0021750951604,78.19414716752428,34.79442820013397,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,0,181.41499585027304
2639,2,243,112.71604938271604,1716.2633744855966,18.29826772433525,16.95381754470168,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,1,57.47392214244415
2640,3,1300,137.31230769230768,1774.48,63.72442812282188,33.901116021746255,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,2,23.675549936865195
2641,4,1521,273.9684418145957,870.1689677843524,53.7000068484492,39.11650326626643,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,3,34.83867442997491
2642,5,1395,318.9720430107527,398.1197132616488,54.23506955659455,36.563471764452345,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,4,162.29688207789297
2643,6,497,413.056338028169,1971.0261569416496,27.49716171114233,24.63604900438815,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,5,178.89120271040974
2644,7,797,464.564617314931,1653.4153074027604,42.273980984314434,25.689609993814244,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,6,152.84210218421694
2645,8,1979,608.2647801920161,1054.4325416877211,54.85809166328079,49.26746446095839,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,7,114.77991884650864
2646,9,20,672.35,2034.25,5.9180572695723335,4.429062897957317,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,103.81546112606492
2647,10,200,695.52,2037.08,26.466756645148983,11.072578411845276,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,8,124.18020750628968
2648,11,1351,756.8371576609918,1276.883789785344,57.78279012733172,32.68705659895535,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,9,74.80560888871483
2649,12,1261,895.2561459159398,1220.563838223632,59.28490001179688,30.63134391979933,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,10,93.7188937932754
2650,13,1133,917.8049426301852,393.6390114739629,46.15905612448447,36.90975529165139,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,11,189.1879912590338
2651,14,1303,924.7513430544896,643.9892555640829,61.61765469289488,29.182706649663256,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,13,33.94268249757672
2652,15,977,924.734902763562,1986.8659160696009,47.280838048515086,31.196651272196807,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,12,109.76233336107862
2653,16,749,948.9145527369826,158.70627503337784,36.01138697126859,27.86752028443909,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,14,87.45460979643507
2654,17,899,1004.754171301446,1532.1835372636262,42.112924432958096,28.983197654082584,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,15,18.93669476728768
2655,18,2377,1059.5010517458982,1607.5317627261254,102.52220660730583,36.0724695934972,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,-1,68.84731798988204
2656,19,855,1083.8631578947368,670.1157894736842,40.08658854422105,28.4853374450302,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,18,120.85215582729236
2657,20,201,1193.9054726368158,418.3532338308458,16.474978013838893,15.544125130067725,4,0,SA2,JE2RFP_gltTGFP_PAO1_TSB,19,96.05526365293451
